Site,Year,Ryr,Lyr,RL
SCBI,2016,25.30130610775531,218.25485223853983,0.11592551482018121
SCBI,2017,27.068703066161483,112.29441587434228,0.24105119435726374
SCBI,2018,6.738738848432806,5.1901987800394815,1.29835852806808
SCBI,2019,13.025481364496054,59.130939539025256,0.22028199561922218
SCBI,2020,41.96818595320981,236.0686370062645,0.17777959192476767
