Site,Year,Ryr,Lyr,RL
SERC,2016,13.582607937791702,46.63469699421895,0.2912554130988664
SERC,2017,26.123153263970146,108.36898365300814,0.24105747219716597
SERC,2018,5.214518265804298,5.987695605626686,0.8708723036795947
SERC,2019,0.7965325952909825,2.814825148342212,0.28297764632382205
SERC,2020,13.465268920808741,93.84051600860013,0.14349099401344617
