sr,smp
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.46024020703125,-127137.44354248047
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3718682841796875,-41506.69479370117
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.3618756474609375,-7835.422039031982
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.2951798203125,-5032.96422958374
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.301076314453125,-8330.62744140625
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.345453873046875,-8824.331283569336
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2973597802734375,-1937.5065565109253
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.2247374267578125,-2846.522569656372
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.356288677734375,-4595.388889312744
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.365894560546875,-17286.043167114258
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.3706661513671875,-36446.57897949219
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4348067080078125,-118497.90954589844
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.4326060234375,-180235.32104492188
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.353485107421875,-36634.81140136719
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.2788361455078125,-15104.72583770752
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.27034962890625,-4073.9831924438477
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3079741025390625,-2774.9998569488525
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3408379013671875,-5184.9493980407715
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.3448636962890625,-5618.981838226318
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.2699944892578125,-2209.040641784668
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.38195370703125,-6540.817737579346
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3890205087890625,-34365.4670715332
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3591631494140625,-81329.40673828125
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
0.3667958701171875,-55595.72982788086
